time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.03740095272750906,0.08707752970315824,11.380997064063697,0.053259069027104644,6.226340993910821,0.0,0.1945049948071278,0.270519647057066,1.871905920571836,0.03649676508541811,-0.11519001150174346,0.0,428.9922437730991,426.4388156431352,427.9211958423272,428.56907356888684
1.2600000000000007,0.0502420159990556,0.10438683574201531,11.495748733861193,0.055352053719247785,6.2192431677761135,0.0,0.23421615435509371,0.3066578718484095,1.9529526331991716,0.03144366118746641,-0.1253679848855035,0.0,435.4855350657828,434.6204052394951,435.257953998703,434.8354248480893
1.3200000000000007,0.06570305152001446,0.1239845921183797,11.61676197143393,0.0566387265220607,6.211477938578673,0.0,0.28194546717605573,0.3467828767390497,2.080520524703859,-0.029217682379499958,-0.1390833362328287,0.0,450.2174612227767,449.09116384352114,453.126900348864,448.22421471300476
1.3800000000000008,0.08410456089200312,0.14592889029661674,11.74414729887296,0.0550387647640358,6.203190564569535,0.0,0.3322550675395642,0.3845103152700665,2.1654343183360165,-0.021997819744712953,-0.1362701196479827,0.0,436.7849756669904,437.0014706672546,437.55092507810076,438.1513725095729
1.4400000000000008,0.1061004232569654,0.17037976237032393,11.88163543431804,0.05363595148381961,6.195924454261547,0.0,0.4018448750788528,0.4303130103568,2.41691622169828,-0.026298868936195458,-0.10109799401466764,0.0,486.6178604325666,489.23089030349655,488.641763385782,488.3210430271701
1.5000000000000009,0.13224663452000132,0.19742206706823937,12.031977500796993,0.052122972759969244,6.191261505404315,0.0,0.4702420863057326,0.47089313344957345,2.594036509086129,-0.02313489360628337,-0.05148516104492534,0.0,466.34945420321037,470.2030195686407,466.7927112187867,467.0394677061523
1.560000000000001,0.16234040736447583,0.22672237772421525,12.190217711120654,0.05048308062573259,6.1880461531683295,0.0,0.5331740567389399,0.5056166404422011,2.6803974140129827,-0.03742507206005337,-0.05816770257316511,0.0,440.3616349236776,439.80656981598884,441.5443510817442,440.3636422616878
1.620000000000001,0.1966485664545728,0.25826249002782625,12.357509593295296,0.04793772698686638,6.1842736813917405,0.0,0.6108031330958741,0.5454035276450758,2.8954239497190035,-0.05498324874714113,-0.07450816448446579,0.0,481.35281996576225,480.11203365512216,480.3477742445722,479.0135216912342
1.680000000000001,0.2351469084457959,0.29185645609006083,12.53208841206302,0.044515192811890536,6.179742967909792,0.0,0.6728712770938471,0.5740759708301177,2.9237510382718397,-0.06151378133287133,-0.07759768574360362,0.0,424.20570029958674,423.93552302152386,423.16429582036915,422.599319210041
1.740000000000001,0.27768109617385645,0.32720003579776935,12.71054187082874,0.04051292350248037,6.17504180043845,0.0,0.7453756207530607,0.6036321264539088,3.0243773199533046,-0.07989533126879009,-0.07990649187909896,0.0,447.6369788681596,447.4442025631823,447.31645714913884,445.813602646362
1.8000000000000012,0.3244905436672996,0.3641661413654806,12.893461845787428,0.035678763905405475,6.170046297963818,0.0,0.815375382286926,0.6281017637074277,3.0727697170400283,-0.0819516954949332,-0.09097897423834612,0.0,431.76229389437293,430.8211438872044,430.8822663839515,430.7029220607767
1.8600000000000012,0.3760151705058758,0.4026330760146138,13.08293774088245,0.03034219155849005,6.165074073369404,0.0,0.9026268763812243,0.6535332147912104,3.2425441373862673,-0.10901655503261817,-0.07024484392523386,0.0,468.5728920392233,470.17662338989595,470.3398591828749,468.23249270957865
1.9200000000000013,0.4333006276442868,0.44259757424842855,13.286098480489274,0.02355689107106418,6.160671716107917,0.0,1.0073277835114307,0.6777197292883657,3.528554135046062,-0.12280873974397348,-0.08050094629805021,0.0,504.4368357456405,503.6921294258718,504.42516471421175,503.4183273635407
1.9800000000000013,0.49625804246626903,0.4836989462773544,13.500556980797658,0.016148410945957536,6.155857696567656,0.0,1.0916860509834398,0.6915645305946241,3.6197015755922526,-0.12483953018458217,-0.07970469807815096,0.0,448.7827650266388,448.84228250201124,447.88083053138814,447.7019199072433
2.0400000000000014,0.564398272151753,0.5254805729742956,13.720675801861521,0.00893048462156898,6.150880983322541,0.0,1.180090216643455,0.7003954349490614,3.7171908337057267,-0.11249519817232315,-0.09036946883774355,0.0,451.7949176593685,450.92863430325787,450.26897882144834,451.2536609972713
2.1000000000000014,0.6379339053033507,0.5676433949949343,13.946555383669795,0.0019792077074214376,6.145771763786184,0.0,1.2715651359648428,0.7043288308746667,3.8117099080712626,-0.12359278267651243,-0.07636311280185701,0.0,450.5876776064312,451.7127081019811,451.30827496137556,450.399707238828
2.1600000000000015,0.7167024577002814,0.6098945033654717,14.17554844579927,6.278200764203415,6.140926049805527,0.0,1.3544411890313832,0.7033995224833626,3.821269223799999,-0.1041609614101441,-0.09144982207003959,0.0,424.88617665778736,423.58493223142057,423.99208911242494,425.6454204316341
2.2200000000000015,0.8008591896010767,0.6519528680036103,14.407388070507949,6.271629454566989,6.1355389836326015,0.0,1.4512562093600359,0.6979062612825876,3.9062981322699923,-0.12327756069041146,-0.08664806843773688,0.0,450.2190087200243,450.60074506412553,448.79192219493285,447.2267454588502
2.2800000000000016,0.8911887830059285,0.6935208900230245,14.646055121141913,6.263957810778525,6.1307476498911075,0.0,1.5601614365136827,0.6868833252793637,4.048624726505712,-0.13910304218721267,-0.0689022163505229,0.0,467.20205508287086,468.5787997987936,468.2359335429865,466.9888209848168
2.3400000000000016,0.9885790123649295,0.7341974478352515,14.896028598562994,6.256187455728909,6.126645398072743,0.0,1.6865106715186233,0.6680412140732797,4.2828008682639105,-0.11512140880049888,-0.0673293088436682,0.0,496.5156199676153,496.6280228183821,494.5614427580992,496.31092240803827
2.4000000000000017,1.0929260669814929,0.7736847211915757,15.155498467918864,6.249300236701018,6.122601135745505,0.0,1.792036354491441,0.6475240698103025,4.365734067092931,-0.11412699058501218,-0.06755484668776325,0.0,453.56348278432455,453.5420641067819,452.2761173387506,452.34470401189407
2.4600000000000017,1.2036859303612601,0.8118010350899683,15.41996350525654,6.242680667169616,6.118377658876058,0.0,1.9002733011819355,0.6223641566046383,4.449283274697822,-0.10364613047882258,-0.07676825742252012,0.0,454.74107585201347,453.9986562082545,453.42303251800575,454.2537976238436
2.520000000000002,1.3209285624437868,0.8482985694629994,15.688891660761044,6.236358825402968,6.115498432211176,0.0,2.0080569856806623,0.5936286319662005,4.514578393642362,-0.10903915975499702,-0.018618901418336827,0.0,446.01287618464244,450.73509124759704,450.6308035931813,450.18502994140295
2.580000000000002,1.4443532947166178,0.8830397760597941,15.959818645588658,6.2307294899333385,6.114238773317311,0.0,2.1061475949273034,0.5638929420577485,4.516218793621184,-0.07377166769303686,-0.026227011016671138,0.0,429.7529097369765,429.10744102264454,428.36450535636715,431.3449948175725
2.640000000000002,1.5748725291090355,0.9155314558883533,16.237821858197155,6.226610645378052,6.113053958914961,0.0,2.244428446271431,0.5187071504549153,4.749444550280521,-0.05998707986452665,-0.009202811887039574,0.0,500.0970778878784,501.33574294574254,500.1060166278392,501.10610001295424
2.700000000000002,1.7122922164792609,0.9456847477143028,16.521614607343654,6.223408428094315,6.112697980294438,0.0,2.336227176862601,0.48612763459566494,4.710400264628987,-0.04264692364667029,-8.576437152249062e-05,0.0,417.99795907433804,418.791938920805,418.20037423820554,419.70611994933114
2.760000000000002,1.8552542588286083,0.9738208917354925,16.803303272985932,6.221598861776879,6.112745783106881,0.0,2.429124158646833,0.4515732250834821,4.679284025887247,-0.012674630289720469,0.002505843569146603,0.0,421.1177303203366,421.3418637268903,419.7812419069587,422.3739620426712
2.820000000000002,2.004248154349903,0.9996909668359986,17.085860016188555,6.2209245089897145,6.112744322996251,0.0,2.537210172726464,0.41072398563090673,4.738941716968328,-0.008512738806871784,-0.00563779769599624,0.0,449.9729710103268,449.3131467493486,451.4986460819601,451.83447236096777
2.880000000000002,2.159558581387636,1.0231570855121062,17.37108390142267,6.220791110861512,6.112045037847585,0.0,2.6397468253266183,0.37147577742163795,4.768307730547845,0.00806584049311688,-0.027770453195632205,0.0,443.4778569178804,441.65597449082975,440.16864527042566,441.5387420781142
